$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,,V,,,,,,,,,,N*53
$GPRMC,202537.00,A,3256.46709,N,09704.56858,W,31.449,270.22,240814,,,D*4F
$GPRMC,202556.00,A,3256.46727,N,09704.76727,W,33.653,270.59,240814,,,D*46
$GPRMC,202615.00,A,3256.46790,N,09704.98392,W,35.934,269.17,240814,,,D*4E
$GPRMC,202634.00,A,3256.44801,N,09705.07521,W,20.095,177.59,240814,,,D*41
$GPRMC,202653.00,A,3256.41622,N,09705.06760,W,0.053,,240814,,,D*67
$GPRMC,202712.00,A,3256.33574,N,09705.04182,W,31.944,182.20,240814,,,D*44
$GPRMC,202731.00,A,3256.15656,N,09705.06487,W,27.352,180.63,240814,,,D*4F
$GPRMC,202750.00,A,3256.06233,N,09705.06000,W,32.687,178.60,240814,,,D*4B
$GPRMC,202809.00,A,3255.90370,N,09705.05649,W,28.654,179.87,240814,,,D*47
$GPRMC,202828.00,A,3255.74685,N,09705.12228,W,37.761,215.44,240814,,,D*4B
$GPRMC,202847.00,A,3255.64649,N,09705.22700,W,13.845,309.21,240814,,,D*4F
$GPVTG,218.84,T,,M,8.597,N,15.921,K,D*02
$GPVTG,,,,,,,,,N*30
$GPRMC,205533.01,A,3255.64493,N,09705.27578,W,2.143,273.65,240814,,,A*7C
$GPRMC,205552.00,A,3255.62804,N,09705.29051,W,9.682,216.27,240814,,,A*7A
$GPRMC,205611.00,A,3255.59437,N,09705.34175,W,7.282,249.76,240814,,,A*75
$GPRMC,205630.00,A,3255.68404,N,09705.43992,W,34.140,321.16,240814,,,D*44
$GPRMC,205649.00,A,3255.83871,N,09705.59085,W,39.588,320.74,240814,,,D*4D
$GPRMC,205708.00,A,3256.02235,N,09705.74548,W,45.056,325.30,240814,,,D*4A
$GPRMC,205727.00,A,3256.24142,N,09705.92541,W,53.769,324.36,240814,,,D*4A
$GPRMC,205746.00,A,3256.47478,N,09706.14113,W,54.036,313.05,240814,,,D*44
